GAME_ID,GAME_DATE,SEASON,TEAM_NAME,OPPONENT,DEF_PTS_ALLOWED_L5,DEF_3PT_ALLOWED_L5,DEF_3PT_PCT_L5,DEF_PTS_ALLOWED_STD_L10,TEAM_PACE_L5,TEAM_PACE_L10
22200573,2023-01-04,2022-23,Detroit Pistons,Golden State Warriors,122.8,12.0,0.36985318076399665,13.295362600044603,104.76400000000001,103.36600000000001
22200585,2023-01-06,2022-23,Detroit Pistons,San Antonio Spurs,118.2,11.2,0.3584895444003603,13.351654079800927,101.664,103.032
22200596,2023-01-08,2022-23,Detroit Pistons,Philadelphia 76ers,122.2,12.0,0.38803499894581484,13.35040573665577,102.19999999999999,103.224
22200612,2023-01-10,2022-23,Detroit Pistons,Philadelphia 76ers,120.4,11.8,0.35860556951638545,13.291601358251178,103.588,103.81400000000001
22200618,2023-01-11,2022-23,Detroit Pistons,Minnesota Timberwolves,129.0,12.0,0.3707497820401046,14.975535605335303,105.81599999999999,104.63399999999999
22200632,2023-01-13,2022-23,Detroit Pistons,New Orleans Pelicans,125.6,12.4,0.37739689836464035,15.04659429904317,103.828,104.296
22200648,2023-01-15,2022-23,Detroit Pistons,New York Knicks,125.0,11.6,0.3733646403001242,13.82590161817859,105.43199999999999,103.548
22200678,2023-01-19,2022-23,Detroit Pistons,Chicago Bulls,124.2,12.2,0.3783646403001241,11.979612310551174,103.26400000000001,102.732
22200706,2023-01-23,2022-23,Detroit Pistons,Milwaukee Bucks,124.8,11.4,0.379774746058056,11.635195648452836,103.272,103.42999999999999
22200731,2023-01-26,2022-23,Detroit Pistons,Brooklyn Nets,125.4,13.8,0.3972685425841106,12.523755205386426,103.684,104.75
22200743,2023-01-28,2022-23,Detroit Pistons,Houston Rockets,126.2,13.2,0.36871989824599255,12.296792716440736,104.25999999999999,104.04400000000001
22200761,2023-01-30,2022-23,Detroit Pistons,Dallas Mavericks,126.4,12.6,0.35701141556976795,12.436952109651969,103.83600000000001,104.63400000000001
22200785,2023-02-03,2022-23,Detroit Pistons,Charlotte Hornets,125.2,12.2,0.33583494498153266,13.233375314794815,104.752,104.008
22200794,2023-02-04,2022-23,Detroit Pistons,Phoenix Suns,122.4,12.6,0.3279065562347296,13.833935729855623,105.072,104.172
22200808,2023-02-06,2022-23,Detroit Pistons,Boston Celtics,115.6,10.2,0.33509719168623464,11.23733855402494,101.588,102.63600000000001
22200822,2023-02-08,2022-23,Detroit Pistons,Cleveland Cavaliers,113.4,10.8,0.35316262554114214,11.62181856108002,99.604,101.93199999999999
22200835,2023-02-10,2022-23,Detroit Pistons,San Antonio Spurs,112.6,10.4,0.34005721243572906,11.768602295939708,97.444,100.64
22200856,2023-02-12,2022-23,Detroit Pistons,Toronto Raptors,116.6,11.2,0.347900349690631,12.260596324087171,103.256,104.00399999999999
22200877,2023-02-15,2022-23,Detroit Pistons,Boston Celtics,118.0,11.6,0.3682925065533761,12.136263382478413,101.916,103.494
22200888,2023-02-23,2022-23,Detroit Pistons,Orlando Magic,120.2,13.6,0.365973665973666,6.91937697901876,102.52799999999999,102.05799999999999
22200903,2023-02-25,2022-23,Detroit Pistons,Toronto Raptors,119.6,12.8,0.35690653432588915,7.397447007057162,104.328,101.966
22200919,2023-02-27,2022-23,Detroit Pistons,Charlotte Hornets,116.0,13.0,0.3645988420181968,10.033831659828365,105.248,101.346
22200934,2023-03-01,2022-23,Detroit Pistons,Chicago Bulls,113.2,12.8,0.3979321753515302,9.993887020462768,100.852,102.054
22200957,2023-03-04,2022-23,Detroit Pistons,Cleveland Cavaliers,112.8,13.0,0.41348773090708574,9.957688263625855,101.056,101.486
22200977,2023-03-06,2022-23,Detroit Pistons,Portland Trail Blazers,110.2,11.6,0.40250733875022304,9.964381008817625,101.704,102.116
22200769,2023-03-07,2022-23,Detroit Pistons,Washington Wizards,110.6,12.2,0.41599707482060416,10.016098153583494,99.936,102.132
22200992,2023-03-09,2022-23,Detroit Pistons,Charlotte Hornets,115.4,13.2,0.4581509209744503,10.055954565441255,99.04,102.14399999999999
22201006,2023-03-11,2022-23,Detroit Pistons,Indiana Pacers,114.6,12.2,0.424817587641117,8.50424730485999,98.47200000000001,99.662
22201020,2023-03-13,2022-23,Detroit Pistons,Indiana Pacers,115.4,11.6,0.3873572701807996,8.659612513784039,99.16,100.108
22201028,2023-03-14,2022-23,Detroit Pistons,Washington Wizards,112.0,10.8,0.3638278584160937,8.887569346502135,98.364,100.034
22201042,2023-03-16,2022-23,Detroit Pistons,Denver Nuggets,113.4,9.2,0.3166687675070028,8.993825042154455,98.78,99.358
22201066,2023-03-19,2022-23,Detroit Pistons,Miami Heat,113.4,8.4,0.28733543417366947,6.915361322607697,99.256,99.148
22201078,2023-03-21,2022-23,Detroit Pistons,Atlanta Hawks,113.2,9.4,0.28733543417366947,6.887186169498358,97.71600000000001,98.094
22201099,2023-03-24,2022-23,Detroit Pistons,Toronto Raptors,114.8,10.4,0.30959107327141383,8.372574275573578,96.772,97.966
22201122,2023-03-27,2022-23,Detroit Pistons,Milwaukee Bucks,119.0,11.0,0.3210378141299194,8.409650541028372,97.172,97.768
22201142,2023-03-29,2022-23,Detroit Pistons,Oklahoma City Thunder,120.8,12.4,0.3395100363521416,8.761658899241837,98.104,98.442
22201155,2023-03-31,2022-23,Detroit Pistons,Houston Rockets,118.4,12.8,0.34180888692685424,9.279008567729457,97.828,98.542
22201169,2023-04-02,2022-23,Detroit Pistons,Orlando Magic,120.2,12.4,0.3461099621956715,9.34582497398926,99.548,98.63199999999999
22201177,2023-04-04,2022-23,Detroit Pistons,Miami Heat,120.0,13.0,0.3754560546996587,9.946523680830927,99.55199999999999,98.162
22201189,2023-04-05,2022-23,Detroit Pistons,Brooklyn Nets,120.0,13.0,0.3774080066516107,6.916164640415307,98.088,97.63
22201203,2023-04-07,2022-23,Detroit Pistons,Indiana Pacers,119.4,13.6,0.39425555187124883,6.935416353759725,96.888,97.49600000000001
22201223,2023-04-09,2022-23,Detroit Pistons,Chicago Bulls,121.0,13.8,0.39625777656535344,7.118832613411801,98.848,98.338
12300005,2023-10-08,2023-24,Detroit Pistons,Phoenix Suns,117.4,12.8,0.3652900346298696,8.6126521918498,98.41999999999999,98.98400000000001
12300027,2023-10-12,2023-24,Detroit Pistons,Oklahoma City Thunder,117.8,12.2,0.33793540727524224,8.748968193132372,101.944,100.748
12300062,2023-10-19,2023-24,Detroit Pistons,Oklahoma City Thunder,119.2,13.0,0.3447829524948805,8.94675608499763,104.196,101.142
12300070,2023-10-20,2023-24,Detroit Pistons,Dallas Mavericks,117.8,11.4,0.3219631850530201,8.70759566253622,107.292,102.09
22300068,2023-10-25,2023-24,Detroit Pistons,Miami Heat,117.6,12.6,0.33599544311753615,7.9169298201875815,107.532,103.18999999999998
22300077,2023-10-27,2023-24,Detroit Pistons,Charlotte Hornets,117.6,13.0,0.36872271584480887,9.395625459636776,107.096,102.758
22300088,2023-10-28,2023-24,Detroit Pistons,Chicago Bulls,111.4,11.6,0.3430470401691331,10.232844722319745,105.524,103.734
22300109,2023-10-30,2023-24,Detroit Pistons,Oklahoma City Thunder,106.8,10.4,0.3425487012987013,10.873004286866516,103.624,103.91000000000001
22300115,2023-11-01,2023-24,Detroit Pistons,Portland Trail Blazers,108.4,11.2,0.37595387371249445,10.979273402390518,102.28800000000001,104.78999999999999
22300129,2023-11-02,2023-24,Detroit Pistons,New Orleans Pelicans,107.6,9.2,0.3609538737124944,10.996969279457344,102.30799999999999,104.92
22300140,2023-11-05,2023-24,Detroit Pistons,Phoenix Suns,112.0,10.4,0.37572660098522165,11.063453348751286,103.388,105.242
22300145,2023-11-06,2023-24,Detroit Pistons,Golden State Warriors,116.2,10.6,0.4019170771756978,9.930872178324416,101.58399999999999,103.554
22300165,2023-11-08,2023-24,Detroit Pistons,Milwaukee Bucks,119.8,10.8,0.3818822339701229,9.416887903005605,102.248,102.936
22300008,2023-11-10,2023-24,Detroit Pistons,Philadelphia 76ers,119.0,10.4,0.3516865210157893,9.626929820964389,103.372,102.83
22300181,2023-11-12,2023-24,Detroit Pistons,Chicago Bulls,119.8,10.8,0.34597223530150356,9.626929820964389,102.00800000000001,102.15799999999999
22300018,2023-11-14,2023-24,Detroit Pistons,Atlanta Hawks,118.6,10.2,0.3318055686348369,8.95730614265972,101.36800000000001,102.378
22300030,2023-11-17,2023-24,Detroit Pistons,Cleveland Cavaliers,119.8,11.0,0.3283423651716334,7.438637868140276,101.732,101.65799999999999
22300211,2023-11-19,2023-24,Detroit Pistons,Toronto Raptors,117.4,10.4,0.3555200655200655,6.131883886702145,101.36800000000001,101.808
22300218,2023-11-20,2023-24,Detroit Pistons,Denver Nuggets,121.8,11.0,0.3738383838383838,9.57078889120422,101.172,102.272
22300047,2023-11-24,2023-24,Detroit Pistons,Indiana Pacers,120.4,11.4,0.3881240981240981,9.971626413646439,101.168,101.588
22300253,2023-11-27,2023-24,Detroit Pistons,Washington Wizards,123.8,12.4,0.39900129110655425,11.113555286725736,102.136,101.752
22300258,2023-11-29,2023-24,Detroit Pistons,Los Angeles Lakers,123.8,12.0,0.39523953562066083,11.20317415338661,103.44800000000001,102.59
22300268,2023-11-30,2023-24,Detroit Pistons,New York Knicks,128.8,12.6,0.38011348520049276,11.713714658941901,105.752,103.55999999999999
22300283,2023-12-02,2023-24,Detroit Pistons,Cleveland Cavaliers,124.0,13.0,0.3803844879105198,11.789354897062351,103.91600000000001,102.54400000000001
22301206,2023-12-06,2023-24,Detroit Pistons,Memphis Grizzlies,124.6,12.8,0.36847972600575796,12.186057606953899,103.952,102.56000000000002
22301217,2023-12-08,2023-24,Detroit Pistons,Orlando Magic,120.6,11.8,0.3688845843053531,12.31800849704741,103.852,102.994
22300293,2023-12-11,2023-24,Detroit Pistons,Indiana Pacers,120.0,11.8,0.37684214398705074,12.25153051663337,101.876,102.662
22300310,2023-12-13,2023-24,Detroit Pistons,Philadelphia 76ers,119.6,12.0,0.39012487643486854,11.487190934060218,101.244,103.498
22300327,2023-12-15,2023-24,Detroit Pistons,Philadelphia 76ers,121.8,11.0,0.385409429280397,9.87083245391859,101.88000000000001,102.898
22300334,2023-12-16,2023-24,Detroit Pistons,Milwaukee Bucks,124.6,11.8,0.394418438289406,8.140434058861144,103.152,103.55199999999999
22300352,2023-12-18,2023-24,Detroit Pistons,Atlanta Hawks,130.6,13.4,0.4002792441502119,10.079682534683338,103.992,103.922
22300374,2023-12-21,2023-24,Detroit Pistons,Utah Jazz,132.0,14.6,0.4122450561160238,10.176225014982522,105.076,103.476
22300394,2023-12-23,2023-24,Detroit Pistons,Brooklyn Nets,129.6,14.2,0.40170742170742163,10.068653225619485,104.51200000000001,102.878
22300406,2023-12-26,2023-24,Detroit Pistons,Brooklyn Nets,129.0,14.0,0.4117074217074217,9.800226754746275,104.08,102.97999999999999
22300421,2023-12-28,2023-24,Detroit Pistons,Boston Celtics,127.8,13.0,0.4178499278499278,8.664102184685223,103.304,103.228
22300440,2023-12-30,2023-24,Detroit Pistons,Toronto Raptors,124.2,11.4,0.3837839937839938,7.890923055426897,103.888,103.94000000000001
22300453,2024-01-01,2023-24,Detroit Pistons,Houston Rockets,123.6,10.6,0.3948951048951049,7.743097284391873,103.804,104.43999999999998
22300474,2024-01-03,2023-24,Detroit Pistons,Utah Jazz,127.0,11.4,0.4072760572760572,8.124722217473812,104.056,104.28399999999999
22300490,2024-01-05,2023-24,Detroit Pistons,Golden State Warriors,132.6,12.6,0.423942723942724,11.506519890914129,106.97999999999999,105.53
22300502,2024-01-07,2023-24,Detroit Pistons,Denver Nuggets,131.6,14.0,0.42633506844033153,12.693392857003374,107.12,105.21200000000002
22300512,2024-01-09,2023-24,Detroit Pistons,Sacramento Kings,132.2,13.8,0.44399888610414917,11.37052720364761,105.168,104.52799999999999
22300519,2024-01-10,2023-24,Detroit Pistons,San Antonio Spurs,133.0,14.0,0.422786764892028,11.392492654765697,105.21600000000001,104.50999999999999
22300534,2024-01-12,2023-24,Detroit Pistons,Houston Rockets,131.8,12.8,0.40373914584440895,10.915839663331333,104.93199999999999,104.494
22300558,2024-01-15,2023-24,Detroit Pistons,Washington Wizards,123.4,11.2,0.3570724791777423,12.22020185321563,101.62800000000001,104.304
22300569,2024-01-17,2023-24,Detroit Pistons,Minnesota Timberwolves,124.2,11.8,0.3655448796912211,12.314851016376807,101.38399999999999,104.252
22300592,2024-01-20,2023-24,Detroit Pistons,Milwaukee Bucks,122.8,12.8,0.3914708056171471,12.376052143824694,101.76,103.46400000000001
22300606,2024-01-22,2023-24,Detroit Pistons,Milwaukee Bucks,124.8,12.6,0.3876829268292683,13.084766375870563,102.38399999999999,103.8
22300619,2024-01-24,2023-24,Detroit Pistons,Charlotte Hornets,123.2,12.8,0.37229831144465286,12.989311845599188,103.396,104.16400000000002
22300642,2024-01-27,2023-24,Detroit Pistons,Washington Wizards,122.0,14.2,0.3979123465323722,10.791457526930945,103.40799999999999,102.518
22300654,2024-01-28,2023-24,Detroit Pistons,Oklahoma City Thunder,122.2,12.6,0.3699353020560451,10.400854665736706,103.624,102.50399999999999
22300675,2024-01-31,2023-24,Detroit Pistons,Cleveland Cavaliers,118.2,11.2,0.3270781591989022,11.587828863845708,102.628,102.19399999999999
22300688,2024-02-02,2023-24,Detroit Pistons,LA Clippers,115.6,11.2,0.32064958777033076,11.32156251485525,100.812,101.598
22300704,2024-02-04,2023-24,Detroit Pistons,Orlando Magic,118.4,12.0,0.36591926062621055,12.035133752661102,99.63199999999999,101.514
22300732,2024-02-07,2023-24,Detroit Pistons,Sacramento Kings,119.4,11.0,0.37030522553849127,12.12023102090047,98.744,101.076
22300741,2024-02-08,2023-24,Detroit Pistons,Portland Trail Blazers,119.8,11.8,0.3737811613673682,12.055427546683342,98.468,101.04599999999999
22300749,2024-02-10,2023-24,Detroit Pistons,LA Clippers,123.4,12.4,0.3899716375578445,12.016655108639762,100.52000000000001,101.574
22300776,2024-02-13,2023-24,Detroit Pistons,Los Angeles Lakers,120.2,12.6,0.38806687565308257,9.915756260730642,101.724,101.268
22300787,2024-02-14,2023-24,Detroit Pistons,Phoenix Suns,118.0,12.6,0.37151515151515146,10.097304370749274,102.9,101.26599999999999
22300793,2024-02-22,2023-24,Detroit Pistons,Indiana Pacers,119.0,12.6,0.3526979472140762,9.211104409593988,106.176,102.46
22300814,2024-02-24,2023-24,Detroit Pistons,Orlando Magic,120.8,12.2,0.3711827956989247,9.695932709704055,107.36799999999998,102.91799999999998
22300828,2024-02-26,2023-24,Detroit Pistons,New York Knicks,118.8,12.4,0.3978494623655914,8.45182426067483,104.848,102.684
22300839,2024-02-27,2023-24,Detroit Pistons,Chicago Bulls,119.0,12.8,0.4081058726220016,8.42219290525519,103.66400000000002,102.694
22300857,2024-03-01,2023-24,Detroit Pistons,Cleveland Cavaliers,113.0,10.4,0.34189897607027747,9.466314547441714,101.5,102.2
22300874,2024-03-03,2023-24,Detroit Pistons,Orlando Magic,111.8,12.0,0.3651877250867999,9.524238085595433,99.248,102.71199999999999
22300888,2024-03-05,2023-24,Detroit Pistons,Miami Heat,108.6,10.8,0.33939062363752454,9.405081368895786,97.6,102.48400000000001
22300902,2024-03-07,2023-24,Detroit Pistons,Brooklyn Nets,109.8,11.2,0.3297132042826858,9.14148055112855,98.184,101.51599999999999
22300919,2024-03-09,2023-24,Detroit Pistons,Dallas Mavericks,109.6,11.6,0.3357169566279016,9.14148055112855,98.632,101.148
22300933,2024-03-11,2023-24,Detroit Pistons,Charlotte Hornets,119.0,14.0,0.3956080637059415,12.364824660660764,101.936,101.71799999999999
22300946,2024-03-13,2023-24,Detroit Pistons,Toronto Raptors,116.4,13.0,0.3728031856571611,13.747322971723754,102.05199999999999,100.65
22300962,2024-03-15,2023-24,Detroit Pistons,Miami Heat,114.6,13.4,0.36193362043976973,12.988884136487805,104.372,100.986
22300977,2024-03-17,2023-24,Detroit Pistons,Miami Heat,112.6,12.0,0.31278751038284375,13.03670033235208,104.676,101.42999999999999
22300984,2024-03-18,2023-24,Detroit Pistons,Boston Celtics,111.0,11.0,0.2984321096859796,13.208162459462269,103.28,100.95599999999999
22300997,2024-03-20,2023-24,Detroit Pistons,Indiana Pacers,106.4,12.6,0.3145438175270108,12.266032592307488,99.704,100.82000000000001
22301011,2024-03-22,2023-24,Detroit Pistons,Boston Celtics,111.4,12.2,0.325405886492528,12.55609635020177,100.548,101.3
22301027,2024-03-24,2023-24,Detroit Pistons,New Orleans Pelicans,116.4,13.6,0.34651699760363913,13.41847813858006,98.308,101.34
22301035,2024-03-25,2023-24,Detroit Pistons,New York Knicks,117.6,14.4,0.370046409368345,13.395272798018283,98.296,101.486
22301056,2024-03-27,2023-24,Detroit Pistons,Minnesota Timberwolves,121.6,15.8,0.38408367644909036,13.622285662349856,99.71199999999999,101.49600000000001
22301065,2024-03-29,2023-24,Detroit Pistons,Washington Wizards,119.0,13.6,0.3553988691928545,10.46740974007709,99.384,99.54400000000001
22301088,2024-04-01,2023-24,Detroit Pistons,Memphis Grizzlies,112.0,13.2,0.33408225477279185,12.428014948315322,98.804,99.676
22301104,2024-04-03,2023-24,Detroit Pistons,Atlanta Hawks,108.2,12.2,0.3296378103283474,12.156845351030947,98.124,98.216
22301121,2024-04-05,2023-24,Detroit Pistons,Memphis Grizzlies,109.6,12.6,0.33335298060698515,12.33963802818629,99.53599999999999,98.91600000000001
22301128,2024-04-06,2023-24,Detroit Pistons,Brooklyn Nets,106.4,10.8,0.31526041398706933,12.0554275466832,99.16,99.436
22301145,2024-04-09,2023-24,Detroit Pistons,Philadelphia 76ers,107.8,10.8,0.3356307843574397,11.927559124425294,99.58399999999999,99.48400000000001
22301166,2024-04-11,2023-24,Detroit Pistons,Chicago Bulls,114.4,11.6,0.3513556000822554,11.783227250818799,99.32000000000001,99.062
22301181,2024-04-12,2023-24,Detroit Pistons,Dallas Mavericks,117.8,12.2,0.3624667111933665,11.498792207106641,100.112,99.11800000000001
22301197,2024-04-14,2023-24,Detroit Pistons,San Antonio Spurs,111.4,11.2,0.349218072354891,13.753787357184912,98.752,99.144
12400008,2024-10-06,2024-25,Detroit Pistons,Milwaukee Bucks,114.4,12.2,0.37293723744028,13.647954669717345,99.08800000000001,99.124
12400017,2024-10-08,2024-25,Detroit Pistons,Phoenix Suns,109.2,13.8,0.3706224226254652,15.522385269166472,100.9,100.24199999999999
12400034,2024-10-11,2024-25,Detroit Pistons,Phoenix Suns,106.2,14.4,0.36991736974649925,13.687382673266546,100.86,100.09
12400044,2024-10-13,2024-25,Detroit Pistons,Golden State Warriors,99.0,13.8,0.33894810260701935,14.990367277391933,101.084,100.598
12400057,2024-10-16,2024-25,Detroit Pistons,Cleveland Cavaliers,103.4,15.8,0.3760833811216082,14.377451481785716,101.49199999999999,100.122
22400063,2024-10-23,2024-25,Detroit Pistons,Indiana Pacers,97.2,14.6,0.3478480870039612,15.171610915712545,101.828,100.458
22400080,2024-10-25,2024-25,Detroit Pistons,Cleveland Cavaliers,102.8,12.6,0.32674593646632677,15.289793254905971,101.22,101.06
22400089,2024-10-26,2024-25,Detroit Pistons,Boston Celtics,104.4,12.0,0.33365130731031656,14.727525250359955,101.352,101.106
22400105,2024-10-28,2024-25,Detroit Pistons,Miami Heat,111.0,14.2,0.3785094633386853,14.259499757471268,101.44399999999999,101.264
22400120,2024-10-30,2024-25,Detroit Pistons,Philadelphia 76ers,110.0,13.6,0.3500315582650356,13.106826041757007,100.34,100.916
22400134,2024-11-01,2024-25,Detroit Pistons,New York Knicks,110.6,13.4,0.34717441540789273,12.196994165230052,98.208,100.018
22400151,2024-11-03,2024-25,Detroit Pistons,Brooklyn Nets,113.2,15.2,0.3838467413841236,12.762793146050763,98.224,99.72200000000001
22400156,2024-11-04,2024-25,Detroit Pistons,Los Angeles Lakers,109.0,14.4,0.36544066927786173,13.727911551126276,97.072,99.21199999999999
22400169,2024-11-06,2024-25,Detroit Pistons,Charlotte Hornets,104.8,11.8,0.3457740026111951,12.688139693780183,97.14,99.292
22400185,2024-11-08,2024-25,Detroit Pistons,Atlanta Hawks,105.2,11.6,0.34558057901351613,12.642081403875448,98.312,99.326
22400201,2024-11-10,2024-25,Detroit Pistons,Houston Rockets,110.4,13.0,0.3717710552039924,11.974509964457074,101.688,99.94800000000001
22400002,2024-11-12,2024-25,Detroit Pistons,Miami Heat,105.0,10.8,0.31821068368696453,12.206100478403451,101.308,99.76599999999999
22400223,2024-11-13,2024-25,Detroit Pistons,Milwaukee Bucks,110.8,12.4,0.33570172311348784,12.74057385764922,103.604,100.338
22400011,2024-11-15,2024-25,Detroit Pistons,Toronto Raptors,115.6,13.6,0.34941600882777346,13.138577633146403,104.92,101.03
22400237,2024-11-17,2024-25,Detroit Pistons,Washington Wizards,113.0,12.4,0.33739254841721633,13.96384219650455,105.268,101.78999999999999
22400244,2024-11-18,2024-25,Detroit Pistons,Chicago Bulls,109.6,11.8,0.34294810397277187,13.224556283251303,103.90799999999999,102.798
22400260,2024-11-21,2024-25,Detroit Pistons,Charlotte Hornets,113.8,15.0,0.4017716333845366,12.429355932182533,103.69200000000001,102.5
22400265,2024-11-23,2024-25,Detroit Pistons,Orlando Magic,114.2,15.6,0.4171251687380719,11.433381924094737,103.81199999999998,103.708
22400278,2024-11-25,2024-25,Detroit Pistons,Toronto Raptors,111.0,15.0,0.3929493445622477,10.965096138809173,100.576,102.748
22400293,2024-11-27,2024-25,Detroit Pistons,Memphis Grizzlies,112.0,15.4,0.39847929847929847,11.66428547128154,99.13199999999999,102.2
22400045,2024-11-29,2024-25,Detroit Pistons,Indiana Pacers,117.4,16.4,0.38350345306867045,12.84306989953878,99.82000000000001,101.864
22400301,2024-11-30,2024-25,Detroit Pistons,Philadelphia 76ers,114.2,14.2,0.35623072579594317,12.391753530293864,100.42,102.05600000000001
22400052,2024-12-03,2024-25,Detroit Pistons,Milwaukee Bucks,111.8,12.4,0.3362893768223362,12.165525060596204,99.15599999999999,101.484
22400319,2024-12-04,2024-25,Detroit Pistons,Boston Celtics,115.2,14.6,0.38694603723509413,12.296792716440553,101.012,100.79400000000001
22400343,2024-12-07,2024-25,Detroit Pistons,New York Knicks,121.2,16.8,0.4090484631111049,11.52967186581343,102.7,100.91600000000001
22401205,2024-12-12,2024-25,Detroit Pistons,Boston Celtics,117.2,15.6,0.39984130198578527,10.873515224311324,101.82000000000001,100.82000000000001
22401221,2024-12-16,2024-25,Detroit Pistons,Miami Heat,120.6,17.2,0.4104473625918458,10.926013810066992,101.88,101.15
22400360,2024-12-19,2024-25,Detroit Pistons,Utah Jazz,123.2,17.4,0.39529357414473404,10.9873664825662,104.48800000000001,101.822
22400387,2024-12-21,2024-25,Detroit Pistons,Phoenix Suns,122.8,16.8,0.3830984521935145,11.02522360569405,106.05199999999999,103.532
22400404,2024-12-23,2024-25,Detroit Pistons,Los Angeles Lakers,121.8,15.4,0.40040489331257767,8.86002257333463,105.44000000000001,104.07000000000001
22400418,2024-12-26,2024-25,Detroit Pistons,Sacramento Kings,122.4,16.0,0.4290323442929697,8.45642425089407,104.84400000000001,103.332
22400432,2024-12-28,2024-25,Detroit Pistons,Denver Nuggets,120.4,14.8,0.4174938827545082,7.412451985978936,104.676,103.27799999999999
22400455,2025-01-01,2024-25,Detroit Pistons,Orlando Magic,122.4,15.0,0.4579762255624324,7.699927849589814,102.404,103.446
22400469,2025-01-03,2024-25,Detroit Pistons,Charlotte Hornets,116.4,12.6,0.4036905112767181,11.167412910388386,100.876,103.46400000000001
22400479,2025-01-04,2024-25,Detroit Pistons,Minnesota Timberwolves,110.2,11.6,0.3671387871387871,13.080944580232236,100.48800000000001,102.96399999999998
22400493,2025-01-06,2024-25,Detroit Pistons,Portland Trail Blazers,108.4,12.0,0.35380545380545375,13.467656729281954,101.08399999999999,102.96400000000001
22400513,2025-01-08,2024-25,Detroit Pistons,Brooklyn Nets,108.8,12.4,0.3734391534391534,13.201010062364997,101.128,102.902
22400518,2025-01-09,2024-25,Detroit Pistons,Golden State Warriors,101.6,12.4,0.3438095238095238,13.695092389449194,100.48400000000001,101.44399999999999
22400534,2025-01-11,2024-25,Detroit Pistons,Toronto Raptors,103.8,13.8,0.3633126293995859,12.827487846201102,99.76400000000001,100.32000000000001
22400549,2025-01-13,2024-25,Detroit Pistons,New York Knicks,107.8,15.2,0.3875231557153754,11.841546445554064,100.08399999999999,100.286
22400572,2025-01-16,2024-25,Detroit Pistons,Indiana Pacers,110.6,15.0,0.38860423679645645,12.176936305071566,99.828,100.456
22400586,2025-01-18,2024-25,Detroit Pistons,Phoenix Suns,109.8,14.4,0.38384233203455165,12.12939496521629,100.67600000000002,100.902
22400600,2025-01-20,2024-25,Detroit Pistons,Houston Rockets,115.2,13.2,0.373175665367885,10.286992865858016,101.168,100.826
22400612,2025-01-22,2024-25,Detroit Pistons,Atlanta Hawks,113.0,12.4,0.3643685304737936,10.286992865858016,102.124,100.944
22400638,2025-01-25,2024-25,Detroit Pistons,Orlando Magic,111.0,10.4,0.31173695152642517,9.155447680054444,103.69200000000001,101.888
22400649,2025-01-27,2024-25,Detroit Pistons,Cleveland Cavaliers,111.4,10.4,0.321564961354435,9.683892697555605,104.628,102.228
22400664,2025-01-29,2024-25,Detroit Pistons,Indiana Pacers,111.2,10.2,0.28944374923322286,9.582971007642987,103.28800000000001,101.982
22400680,2025-01-31,2024-25,Detroit Pistons,Dallas Mavericks,112.8,12.6,0.33344374923322284,10.821788720498374,103.55199999999999,102.36
22400695,2025-02-02,2024-25,Detroit Pistons,Chicago Bulls,114.0,12.6,0.3437001594896331,11.286668635557762,102.71600000000001,102.42
22400701,2025-02-03,2024-25,Detroit Pistons,Atlanta Hawks,117.0,15.2,0.38519813519813517,11.421227799340977,102.288,102.99000000000001
22400718,2025-02-05,2024-25,Detroit Pistons,Cleveland Cavaliers,119.2,15.4,0.3807755307755308,12.719626130074907,102.272,103.45
22400738,2025-02-07,2024-25,Detroit Pistons,Philadelphia 76ers,120.8,16.2,0.4104406025458657,12.649110640673353,103.76400000000001,103.526
22400752,2025-02-09,2024-25,Detroit Pistons,Charlotte Hornets,116.6,15.0,0.39431157028780117,12.28413611126135,103.08,103.316
22400766,2025-02-11,2024-25,Detroit Pistons,Chicago Bulls,116.6,15.8,0.42139490362113446,11.382735465021673,102.06800000000001,102.392
22400775,2025-02-12,2024-25,Detroit Pistons,Chicago Bulls,111.2,14.0,0.3908711720335731,13.194695904036395,102.324,102.30600000000001
22400802,2025-02-21,2024-25,Detroit Pistons,San Antonio Spurs,106.8,12.6,0.3482871245714768,13.012814197295203,102.696,102.48400000000001
22400814,2025-02-23,2024-25,Detroit Pistons,Atlanta Hawks,105.2,11.4,0.33304211549706675,13.012814197295203,101.54400000000001,102.654
22400821,2025-02-24,2024-25,Detroit Pistons,LA Clippers,111.4,13.0,0.3425044810884646,14.95920378154441,104.704,103.89200000000001
22400836,2025-02-26,2024-25,Detroit Pistons,Boston Celtics,110.4,12.2,0.30241301767383044,15.4793769613349,106.40799999999999,104.23799999999999
22400850,2025-02-28,2024-25,Detroit Pistons,Denver Nuggets,111.4,14.4,0.3455741118987545,16.159276661478867,103.90799999999999,103.11599999999999
22400861,2025-03-01,2024-25,Detroit Pistons,Brooklyn Nets,116.2,16.0,0.4113490922292029,16.453638570912382,103.824,103.25999999999999
22400881,2025-03-03,2024-25,Detroit Pistons,Utah Jazz,113.0,15.2,0.37315280575705434,17.136381051889217,104.804,103.174
22400898,2025-03-05,2024-25,Detroit Pistons,LA Clippers,105.6,13.0,0.3404255330297816,17.128598567567657,104.05999999999999,104.38199999999999
22400919,2025-03-08,2024-25,Detroit Pistons,Golden State Warriors,110.8,13.4,0.39510032977774906,17.525853918013482,103.22,104.81400000000001
